original_title,budget,revenue,genres,release_year,release_month,runtime,vote_average,vote_count,popularity,top_cast,director,roi
The Purge: Anarchy,9000000,108782847,"Horror, Thriller",2014,7,104.0,6.6,1954,82.975841,"Frank Grillo, Carmen Ejogo, Zach Gilford",James DeMonaco,11.086983
Harold & Kumar Go to White Castle,9000000,23936908,"Comedy, Adventure",2004,5,88.0,6.6,693,18.514292,"John Cho, Kal Penn, Paula Garcés",Danny Leiner,1.6596564444444444
Boiler Room,26000000,28780255,"Crime, Drama, Thriller",2000,2,118.0,6.5,201,11.233081,"Giovanni Ribisi, Vin Diesel, Nia Long",Ben Younger,0.10693288461538461
Trading Places,40600000,90400000,Comedy,1983,6,116.0,7.1,738,34.022209000000004,"Eddie Murphy, Dan Aykroyd, Jamie Lee Curtis",John Landis,1.2266009852216748
Black Christmas,9000000,21510851,"Horror, Thriller",2006,12,84.0,4.8,119,4.134327,"Katie Cassidy, Michelle Trachtenberg, Kristen Cloke",Glen Morgan,1.3900945555555555
The Way of the Gun,8500000,19125401,"Action, Crime, Drama, Thriller",2000,9,119.0,6.4,100,8.775844000000001,"Benicio del Toro, Ryan Phillippe, Juliette Lewis",Christopher McQuarrie,1.2500471764705883
Igby Goes Down,9000000,4777465,"Comedy, Drama",2002,9,97.0,6.5,95,2.062087,"Kieran Culkin, Claire Danes, Jeff Goldblum",Burr Steers,-0.46917055555555554
PCU,9000000,4350774,Comedy,1994,4,79.0,6.0,41,8.738737,"Jeremy Piven, Chris Young, David Spade",Hart Bochner,-0.5165806666666667
Gracie,9000000,2955039,Drama,2007,6,97.0,6.0,17,2.365328,"Jesse Lee Soffer, Christopher Shand, Carly Schroeder",Davis Guggenheim,-0.6716623333333334
Glee: The Concert Movie,9000000,18663238,"Documentary, Music, Family",2011,8,84.0,6.8,79,9.933926,"Dianna Agron, Lea Michele, Gwyneth Paltrow",Kevin Tancharoen,1.0736931111111112
Barbecue,6000000,14348529,Comedy,2014,4,98.0,5.8,214,5.119593,"Lambert Wilson, Franck Dubosc, Florence Foresti",Eric Lavaine,1.3914215
Princess Kaiulani,9000000,771499,Drama,2010,5,130.0,4.8,14,0.717811,"Q'orianka Kilcher, Barry Pepper, Will Patton",Marc Forby,-0.9142778888888888
Opal Dream,5000000,140666,"Drama, Family, Foreign",2006,11,86.0,6.1,7,1.458884,"Sapphire Boyce, Christian Byers, Vince Colosimo",Peter Cattaneo,-0.9718668
Undiscovered,9000000,1046166,"Comedy, Romance",2005,8,97.0,4.5,12,2.0095970000000003,"Kip Pardue, Carrie Fisher, Shannyn Sossamon",Meiert Avis,-0.8837593333333333
Crocodile Dundee,5000000,328203506,"Adventure, Comedy",1986,9,97.0,6.3,503,16.072466,"Paul Hogan, Linda Kozlowski, Mark Blum",Peter Faiman,64.6407012
Awake,86000000,14373825,"Thriller, Crime, Mystery",2007,11,84.0,6.3,395,18.172735999999997,"Hayden Christensen, Jessica Alba, Terrence Howard",Joby Harold,-0.8328625
The Lost Boys,8500000,32222567,"Horror, Comedy",1987,7,97.0,6.8,538,24.750909,"Jason Patric, Corey Haim, Corey Feldman",Joel Schumacher,2.7908902352941176
Crazy Heart,7000000,39462438,"Drama, Music, Romance",2009,12,112.0,6.8,274,17.697042,"Jeff Bridges, Maggie Gyllenhaal, Colin Farrell",Scott Cooper,4.637491142857143
The Rose,9250000,29174648,"Drama, Music, Romance",1979,11,125.0,6.8,28,7.000949,"Bette Midler, Alan Bates, Frederic Forrest",Mark Rydell,2.154016
Baggage Claim,8500000,22456509,Comedy,2013,9,96.0,5.6,85,11.436405,"Paula Patton, Adam Brody, Djimon Hounsou",David E. Talbert,1.6419422352941178
Barbarella,9000000,2500000,Science Fiction,1968,10,98.0,5.7,146,14.171759,"Jane Fonda, John Phillip Law, Anita Pallenberg",Roger Vadim,-0.7222222222222222
The Namesake,12000000,20138836,Drama,2006,9,122.0,6.8,50,3.604863,"Kal Penn, Tabu, Irrfan Khan",Mira Nair,0.6782363333333333
The DUFF,8500000,43528634,"Romance, Comedy",2015,2,100.0,6.8,1322,40.28709,"Mae Whitman, Robbie Amell, Bella Thorne",Ari Sandel,4.1210157647058825
Glitter,22000000,5271666,"Drama, Romance",2001,9,104.0,3.4,38,3.809131,"Mariah Carey, Max Beesley, Terrence Howard",Vondie Curtis-Hall,-0.7603788181818182
Bright Star,8500000,4440055,"Drama, Romance",2009,11,119.0,6.8,107,9.230072999999999,"Abbie Cornish, Ben Whishaw, Paul Schneider",Jane Campion,-0.4776405882352941
My Name Is Khan,12000000,42345360,"Drama, Romance",2010,2,145.0,7.7,232,14.719885999999999,"Shah Rukh Khan, Kajol, Jimmy Shergill",Karan Johar,2.52878
All Is Lost,9000000,6108720,"Action, Adventure, Drama",2013,10,106.0,6.6,671,28.540614,Robert Redford,J.C. Chandor,-0.32125333333333334
Limbo,8000000,1997807,"Adventure, Drama, Thriller",1999,6,126.0,7.0,17,0.034259,"Mary Elizabeth Mastrantonio, David Strathairn, Vanessa Martinez",John Sayles,-0.750274125
The Wind That Shakes the Barley,6500000,22889018,"Drama, History, War",2006,5,124.0,7.1,154,6.787967,"Cillian Murphy, Pádraic Delaney, Liam Cunningham",Ken Loach,2.5213873846153847
Yeh Jawaani Hai Deewani,7700000,46000000,Romance,2013,5,159.0,7.2,79,3.3531760000000004,"Ranbir Kapoor, Deepika Padukone, Kalki Koechlin",Ayan Mukherjee,4.974025974025974
Quo Vadis,8250000,30000000,"Drama, History, Romance",1951,11,171.0,7.0,63,7.973109,"Robert Taylor, Deborah Kerr, Leo Genn",Mervyn LeRoy,2.6363636363636362
Pulp Fiction,8000000,213928762,"Thriller, Crime",1994,10,154.0,8.3,8428,121.463076,"John Travolta, Samuel L. Jackson, Uma Thurman",Quentin Tarantino,25.74109525
Nightcrawler,8500000,38697217,"Crime, Drama, Thriller",2014,10,117.0,7.6,3395,89.095538,"Jake Gyllenhaal, Rene Russo, Riz Ahmed",Dan Gilroy,3.552613764705882
Club Dread,8500000,5001655,"Comedy, Horror",2004,2,104.0,5.1,107,2.62082,"Kevin Heffernan, Jay Chandrasekhar, Paul Soter",Jay Chandrasekhar,-0.41157
The Sound of Music,8200000,286214286,"Drama, Family, Music, Romance",1965,3,174.0,7.4,941,37.960289,"Julie Andrews, Christopher Plummer, Eleanor Parker",Robert Wise,33.904181219512196
Splash,8000000,69821334,"Comedy, Fantasy, Romance",1984,3,111.0,6.1,321,21.735068,"Tom Hanks, Daryl Hannah, Eugene Levy",Ron Howard,7.72766675
Little Miss Sunshine,8000000,100523181,"Comedy, Drama",2006,7,102.0,7.5,1686,14.793176999999998,"Greg Kinnear, Toni Collette, Steve Carell",Jonathan Dayton,11.565397625
Stand by Me,8000000,52287414,"Crime, Drama",1986,8,89.0,7.8,1522,51.109279,"Wil Wheaton, River Phoenix, Corey Feldman",Rob Reiner,5.53592675
28 Days Later,5000000,82719885,"Horror, Thriller, Science Fiction",2002,10,113.0,7.1,1777,45.490373999999996,"Cillian Murphy, Naomie Harris, Noah Huntley",Danny Boyle,15.543977
Escape from Alcatraz,8000000,43000000,"Crime, Drama",1979,6,111.0,7.2,561,26.356696999999997,"Clint Eastwood, Patrick McGoohan, Roberts Blossom",Don Siegel,4.375
Brown Sugar,8000000,27362712,"Comedy, Romance",2002,10,109.0,7.0,31,3.501158,"Sanaa Lathan, Taye Diggs, Yasiin Bey",Rick Famuyiwa,2.420339
50/50,8000000,39187783,"Comedy, Drama",2011,9,100.0,7.0,1261,33.372828000000005,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick",Jonathan Levine,3.898472875
That Awkward Moment,8000000,26049082,"Comedy, Romance",2014,1,94.0,6.1,1004,37.821106,"Zac Efron, Miles Teller, Michael B. Jordan",Tom Gormican,2.25613525
On Her Majesty's Secret Service,6500000,81974493,"Adventure, Action, Thriller",1969,12,142.0,6.5,456,25.289665,"George Lazenby, Diana Rigg, Telly Savalas",Peter R. Hunt,11.611460461538462
New Nightmare,14000000,18090181,"Horror, Thriller, Mystery, Fantasy",1994,10,112.0,6.4,291,14.730796,"Heather Langenkamp, Robert Englund, Miko Hughes",Wes Craven,0.2921557857142857
Drive Me Crazy,8000000,22593409,"Drama, Comedy, Romance, Family",1999,10,91.0,5.8,62,4.482714,"Melissa Joan Hart, Stephen Collins, Adrian Grenier",John Schultz,1.824176125
Akeelah and the Bee,8000000,18948425,Drama,2006,4,112.0,6.7,81,4.932893,"Keke Palmer, Laurence Fishburne, Angela Bassett",Doug Atchison,1.368553125
Half Baked,8000000,17460020,"Comedy, Crime",1998,1,82.0,6.4,177,7.894489,"Dave Chappelle, Tommy Chong, Harland Williams",Tamra Davis,1.1825025
New in Town,8000000,29010817,Comedy,2009,1,97.0,5.2,99,13.987772,"Renée Zellweger, Harry Connick Jr., J.K. Simmons",Jonas Elmer,2.626352125
American Psycho,7000000,34266564,"Thriller, Drama, Crime",2000,4,102.0,7.3,2066,45.310443,"Christian Bale, Willem Dafoe, Jared Leto",Mary Harron,3.8952234285714287
The Good Girl,8000000,16856124,"Drama, Comedy, Romance",2002,1,93.0,6.1,181,9.799177,"Jennifer Aniston, Jake Gyllenhaal, Zooey Deschanel",Miguel Arteta,1.1070155
Bon Cop Bad Cop,8000000,12671300,"Action, Comedy, Crime",2006,7,116.0,6.5,42,5.069095,"Patrick Huard, Colm Feore, Michel Beaudry",Erik Canuel,0.5839125
The Boondock Saints II: All Saints Day,8000000,10629321,"Action, Thriller, Crime",2009,11,118.0,5.9,261,13.517017000000001,"Sean Patrick Flanery, Norman Reedus, Billy Connolly",Troy Duffy,0.328665125
Easy A,8000000,74952305,Comedy,2010,9,92.0,6.7,2210,45.395839,"Emma Stone, Stanley Tucci, Amanda Bynes",Will Gluck,8.369038125
Shadow of the Vampire,8000000,8279017,"Drama, Horror",2000,5,92.0,6.6,148,5.93923,"John Malkovich, Willem Dafoe, Udo Kier",E. Elias Merhige,0.034877125
Prom,8000000,10130000,Comedy,2011,4,104.0,5.7,134,11.837067,"Aimee Teegarden, Thomas McDonell, Nicholas Braun",Joe Nussbaum,0.26625
Anomalisa,8000000,5659286,"Animation, Comedy, Drama, Romance",2015,12,90.0,7.0,459,21.024345999999998,"David Thewlis, Jennifer Jason Leigh, Tom Noonan",Charlie Kaufman,-0.29258925
Another Year,8000000,18124262,"Comedy, Drama",2010,11,129.0,7.0,97,7.235794,"Jim Broadbent, Lesley Manville, Ruth Sheen",Mike Leigh,1.26553275
Showdown in Little Tokyo,8000000,2275557,"Action, Thriller",1991,8,79.0,5.7,95,8.403858999999999,"Dolph Lundgren, Brandon Lee, Cary-Hiroyuki Tagawa",Mark L. Lester,-0.715555375
It's Kind of a Funny Story,8000000,6491240,"Comedy, Drama",2010,7,101.0,6.9,672,13.143045,"Keir Gilchrist, Emma Roberts, Zach Galifianakis",Ryan Fleck,-0.188595
Prefontaine,8000000,589304,"Drama, Romance",1997,1,106.0,6.7,21,8.717235,"Jared Leto, R. Lee Ermey, Ed O'Neill",Steve James,-0.926337
Begin Again,8000000,63464861,"Comedy, Music, Romance, Drama",2013,9,104.0,7.3,1254,35.735689,"Mark Ruffalo, Keira Knightley, Adam Levine",John Carney,6.933107625
Down in the Valley,8000000,852872,"Drama, Romance",2005,5,112.0,5.9,63,7.433574,"Edward Norton, Evan Rachel Wood, David Morse",David Jacobson,-0.893391
Brooklyn Rules,8000000,458232,"Drama, Action, Thriller",2007,4,99.0,5.8,18,4.090382,"Alec Baldwin, Paulo Araujo, Daniel Tay",Michael Corrente,-0.942721
Fido,8000000,426224,"Romance, Comedy, Drama, Horror",2006,9,91.0,6.6,135,5.244518,"Billy Connolly, Carrie-Anne Moss, Dylan Baker",Andrew Currie,-0.946722
Wild Target,8000000,3453043,"Action, Comedy",2010,6,98.0,6.4,215,10.791953999999999,"Bill Nighy, Emily Blunt, Rupert Grint",Jonathan Lynn,-0.568369625
10th & Wolf,8000000,143451,"Action, Crime, Drama, Mystery, Thriller",2006,2,107.0,6.3,24,3.9424639999999997,"James Marsden, Brian Dennehy, Leo Rossi",Robert Moresco,-0.982068625
Aloft,8000000,53086,Drama,2014,2,112.0,5.1,41,6.5008349999999995,"Jennifer Connelly, Mélanie Laurent, Cillian Murphy",Claudia Llosa,-0.99336425
アキラ,8000000,553171,"Science Fiction, Animation",1988,7,124.0,7.8,773,39.338097,"Mitsuo Iwata, Nozomu Sasaki, Mami Koyama",Katsuhiro Ōtomo,-0.930853625
The Death and Life of Bobby Z,22000000,413454,"Drama, Action, Thriller, Crime",2007,7,97.0,5.8,103,12.893219,"Paul Walker, Laurence Fishburne, Olivia Wilde",John Herzfeld,-0.9812066363636364
Maurice Richard,8000000,2019009,Drama,2005,10,124.0,6.1,17,0.983484,"Roy Dupuis, Michel Barrette, Rémy Girard",Charles Binamé,-0.747623875
Swimming Pool,7800000,22441323,"Thriller, Crime",2003,5,102.0,6.4,153,11.000653999999999,"Charlotte Rampling, Ludivine Sagnier, Charles Dance",François Ozon,1.8770926923076923
Driving Miss Daisy,7500000,145793296,"Comedy, Drama",1989,12,99.0,7.0,350,19.585801,"Morgan Freeman, Jessica Tandy, Dan Aykroyd",Bruce Beresford,18.439106133333333
紅番區,7500000,32392047,"Crime, Action, Comedy, Thriller",1995,1,91.0,6.5,240,17.318839,"Jackie Chan, Anita Mui, Françoise Yip",Stanley Tong,3.3189396
Thank You for Smoking,6500000,24793509,"Comedy, Drama",2005,9,92.0,7.1,664,29.01153,"Aaron Eckhart, Maria Bello, Cameron Bright",Jason Reitman,2.814386
Hostel: Part II,10200000,35619521,Horror,2007,6,93.0,5.6,453,20.745051999999998,"Lauren German, Bijou Phillips, Heather Matarazzo",Eli Roth,2.4921099019607844
An Education,7500000,26096852,"Drama, Romance",2009,10,100.0,6.8,409,16.990308,"Carey Mulligan, Olivia Williams, Peter Sarsgaard",Lone Scherfig,2.479580266666667
Shopgirl,10284523,11588205,"Comedy, Drama, Romance",2005,10,104.0,5.7,75,4.820166,"Steve Martin, Claire Danes, Jason Schwartzman",Anand Tucker,0.12676154256254762
Narc,6500000,12633747,"Action, Crime, Drama, Thriller",2002,1,105.0,6.8,142,8.526635,"Jason Patric, Ray Liotta, Chi McBride",Joe Carnahan,0.9436533846153846
Men with Brooms,7500000,4245870,Comedy,2002,9,102.0,4.5,7,1.369528,"Paul Gross, Molly Parker, Leslie Nielsen",Paul Gross,-0.433884
The Work and the Glory,7500000,3347647,"Drama, Romance",2004,11,110.0,6.1,7,0.571663,"Sam Hennings, Brenda Strong, Eric Johnson",Russell Holt,-0.5536470666666666
Extract,8000000,10848783,Comedy,2009,9,92.0,5.7,192,14.652342,"Jason Bateman, Mila Kunis, Kristen Wiig",Mike Judge,0.356097875
Albert Nobbs,8000000,5634828,Drama,2011,12,113.0,6.2,132,7.802245,"Glenn Close, Mia Wasikowska, Aaron Taylor-Johnson",Rodrigo García,-0.2956465
Die Welle,7500000,19000000,"Drama, Thriller",2008,3,107.0,7.5,841,25.281197,"Jürgen Vogel, Frederick Lau, Max Riemelt",Dennis Gansel,1.5333333333333334
The Neon Demon,7000000,1333124,"Thriller, Horror",2016,6,117.0,6.4,887,38.150787,"Elle Fanning, Karl Glusman, Jena Malone",Nicolas Winding Refn,-0.8095537142857143
Harry Brown,7300000,10329747,"Thriller, Crime, Drama, Action",2009,11,103.0,6.7,348,16.829837,"Michael Caine, Emily Mortimer, Iain Glen",Daniel Barber,0.41503383561643836
Juno,7500000,231411584,"Comedy, Drama, Romance",2007,12,96.0,7.0,2244,19.782725,"Ellen Page, Michael Cera, Jennifer Garner",Jason Reitman,29.854877866666666
Diamonds Are Forever,7200000,116019547,"Adventure, Action, Thriller",1971,12,120.0,6.3,553,34.634181,"Sean Connery, Jill St. John, Charles Gray",Guy Hamilton,15.113825972222223
The Godfather,6000000,245066411,"Drama, Crime",1972,3,175.0,8.4,5893,143.659698,"Marlon Brando, Al Pacino, James Caan",Francis Ford Coppola,39.844401833333336
Flashdance,4000000,92921203,"Drama, Music, Romance",1983,4,95.0,6.1,302,18.422323000000002,"Jennifer Beals, Michael Nouri, Lilia Skala",Adrian Lyne,22.23030075
(500) Days of Summer,7500000,60722734,"Comedy, Drama, Romance",2009,7,95.0,7.2,2904,45.610993,"Joseph Gordon-Levitt, Zooey Deschanel, Chloë Grace Moretz",Marc Webb,7.096364533333333
The Piano,7000000,116700000,"Drama, Romance",1993,5,121.0,7.1,281,17.681707,"Holly Hunter, Harvey Keitel, Sam Neill",Jane Campion,15.67142857142857
Magic Mike,7000000,167221571,"Drama, Comedy",2012,6,110.0,6.1,1040,35.897151,"Channing Tatum, Matthew McConaughey, Alex Pettyfer",Steven Soderbergh,22.888795857142856
Live and Let Die,7000000,161777836,"Adventure, Action, Thriller",1973,7,121.0,6.4,533,30.465138,"Roger Moore, Yaphet Kotto, Jane Seymour",Guy Hamilton,22.111119428571428
Jumping the Broom,6600000,37710610,Comedy,2011,5,112.0,6.0,56,4.4924550000000005,"Paula Patton, Julie Bowen, Meagan Good",Salim Akil,4.713728787878788
"Good Night, and Good Luck.",7000000,54600000,"Drama, History",2005,9,93.0,6.8,273,17.717681,"David Strathairn, Jeff Daniels, Alex Borstein",George Clooney,6.8
Capote,7000000,49084830,"Crime, Drama",2005,9,114.0,6.8,384,17.434862,"Philip Seymour Hoffman, Allie Mickelson, Craig Archibald",Bennett Miller,6.012118571428571
Desperado,7000000,25405445,"Thriller, Action, Crime",1995,8,104.0,6.8,881,25.511217000000002,"Antonio Banderas, Salma Hayek, Joaquim de Almeida",Robert Rodriguez,2.6293492857142855
Logan's Run,9000000,25000000,"Adventure, Action, Romance, Science Fiction",1976,6,119.0,6.6,269,12.268142999999998,"Michael York, Richard Jordan, Jenny Agutter",Michael Anderson,1.7777777777777777
The Man with the Golden Gun,7000000,97572000,"Adventure, Action, Thriller",1974,12,125.0,6.3,524,30.214715999999996,"Roger Moore, Christopher Lee, Britt Ekland",Guy Hamilton,12.938857142857144
Action Jackson,7000000,20256975,"Action, Adventure, Comedy, Crime, Drama",1988,2,96.0,4.9,50,6.872783999999999,"Carl Weathers, Craig T. Nelson, Vanity",Craig R. Baxley,1.8938535714285714
Devil's Due,7000000,36433975,Horror,2014,1,89.0,4.4,216,14.741589000000001,"Allison Miller, Zach Gilford, Sam Anderson",Matt Bettinelli-Olpin,4.204853571428571
Flirting with Disaster,7000000,14702438,"Comedy, Romance",1996,3,92.0,6.3,66,5.500324,"Ben Stiller, Patricia Arquette, Téa Leoni",David O. Russell,1.1003482857142857
Dope,700000,17986781,"Crime, Drama, Comedy",2015,6,103.0,7.2,691,29.761163,"Shameik Moore, Kiersey Clemons, Tony Revolori",Rick Famuyiwa,24.69540142857143
In Too Deep,7000000,14011454,"Drama, Action, Thriller, Crime",1999,8,97.0,6.2,17,2.772178,"Omar Epps, LL Cool J, Nia Long",Michael Rymer,1.0016362857142858
House of 1000 Corpses,7000000,16829545,Horror,2003,4,89.0,6.0,306,19.301432000000002,"Sid Haig, Bill Moseley, Sheri Moon Zombie",Rob Zombie,1.4042207142857144
A Serious Man,7000000,31430334,"Comedy, Drama",2009,10,105.0,6.6,483,23.612409,"Michael Stuhlbarg, Richard Kind, Fred Melamed",Joel Coen,3.4900477142857143
Beyond the Lights,7000000,14618727,"Romance, Drama",2014,9,116.0,7.0,139,8.079046,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver",Gina Prince-Bythewood,1.0883895714285714
The Last Temptation of Christ,7000000,8373585,Drama,1988,8,164.0,7.0,201,14.672151000000001,"Willem Dafoe, Harvey Keitel, Barbara Hershey",Martin Scorsese,0.19622642857142858
Outside Providence,7000000,7292175,"Romance, Comedy, Drama",1999,8,96.0,5.6,30,2.627232,"Shawn Hatosy, Amy Smart, Alec Baldwin",Michael Corrente,0.041739285714285715
Split Second,7,5,"Thriller, Action, Horror, Science Fiction, Crime",1992,5,90.0,5.7,63,4.857028,"Rutger Hauer, Kim Cattrall, Michael J. Pollard",Tony Maylam,-0.2857142857142857
The Other Side of Heaven,7000000,4720371,"Action, Adventure, Drama, Family",2001,4,113.0,6.7,14,2.206097,"Christopher Gorham, Anne Hathaway, Joe Folau",Mitch Davis,-0.3256612857142857
Veer-Zaara,7000000,29385320,"Drama, Romance",2004,11,192.0,7.4,64,3.721858,"Shah Rukh Khan, Preity Zinta, Rani Mukerji",Yash Chopra,3.197902857142857
Auto Focus,7000000,2062066,"Drama, Crime",2002,10,104.0,6.1,56,7.051521000000001,"Greg Kinnear, Willem Dafoe, Rita Wilson",Paul Schrader,-0.7054191428571429
We Need to Talk About Kevin,7000000,6038942,"Drama, Thriller",2011,9,112.0,7.4,677,21.276864,"John C. Reilly, Tilda Swinton, Ezra Miller",Lynne Ramsay,-0.137294
Losin' It,7000000,1246141,Comedy,1983,4,100.0,4.5,31,2.550045,"Tom Cruise, Jackie Earle Haley, John Stockwell",Curtis Hanson,-0.8219798571428572
I Hope They Serve Beer in Hell,7000000,1429299,"Comedy, Drama",2009,9,106.0,5.7,20,7.155519,"Matt Czuchry, Jesse Bradford, Marika Dominczyk",Bob Gosse,-0.7958144285714286
Hesher,7000000,382946,Drama,2010,1,106.0,6.7,212,13.635828,"Joseph Gordon-Levitt, Natalie Portman, Rainn Wilson",Spencer Susser,-0.9452934285714286
Freeheld,7000000,573335,"Romance, Drama",2015,10,103.0,7.1,164,8.184588,"Julianne Moore, Ellen Page, Steve Carell",Peter Sollett,-0.918095
The Extra Man,7000000,453079,Comedy,2010,8,108.0,5.9,29,2.26778,"Kevin Kline, Paul Dano, Katie Holmes",Shari Springer Berman,-0.9352744285714286
Трудно быть богом,7000000,1310673,"Drama, Science Fiction",2013,2,170.0,6.7,41,3.120016,"Leonid Yarmolnik, Yuriy Tsurilo, Natalya Moteva",Aleksey German,-0.812761
Ca$h,7000000,46488,"Crime, Thriller, Comedy",2010,1,108.0,6.0,73,8.207425,"Sean Bean, Chris Hemsworth, Victoria Profeta",Stephen Milburn Anderson,-0.9933588571428571
The Boondock Saints,6000000,30471,"Action, Thriller, Crime",1999,1,108.0,7.2,837,34.917446999999996,"Willem Dafoe, Norman Reedus, Sean Patrick Flanery",Troy Duffy,-0.9949215
Снежная королева,7000000,12400000,"Animation, Fantasy",2012,10,76.0,5.1,47,5.33861,"Ivan Okhlobystin, Dmitriy Nagiev, Lyudmila Artemeva",Vladlen Barbe,0.7714285714285715
Stargate: The Ark of Truth,7000000,8900000,"Adventure, Science Fiction",2008,3,97.0,6.9,140,8.591387,"Ben Browder, Amanda Tapping, Christopher Judge",Robert C. Cooper,0.2714285714285714
Dazed and Confused,6900000,7993039,"Comedy, Drama",1993,9,102.0,7.4,583,26.181753,"Jason London, Rory Cochrane, Wiley Wiggins",Richard Linklater,0.15841144927536233
House at the End of the Street,6900000,44287131,"Horror, Thriller",2012,9,101.0,5.6,555,25.613197,"Jennifer Lawrence, Max Thieriot, Elisabeth Shue",Mark Tonderai,5.418424782608696
